Id	HS_Subs	PT_Subs	GG_Subs	NL_Subs	#1#_Subs
ENST00000265104	0.0024583764755793606	0.0033538320984314402	0.0033538320984314402	0.013483350337286988	-0.0
ENST00000389484	0.0028313206325616537	0.0021772270738655295	0.002395210725954822	0.008518125109685396	0.0010880209973334026
ENST00000409404	0.001976936393455881	0.0028568308628952946	0.001976936393455881	0.006825965070399871	0.00043898156982381304
ENST00000243077	0.0015251655218772508	0.0005081300922338984	-0.0	0.004327358159229303	-0.0
ENST00000624552	0.004438741080596153	0.003970576278037671	0.006782858422150649	0.024780028998486966	0.0006995453240855451
ENST00000290607	0.00593343131800234	0.00571304564217922	0.013011540939527957	0.043436422892330434	0.003951706569477768
ENST00000409039	0.003812091173236994	0.003138312371778424	0.004486324258672971	0.013519809356340865	0.0017921151749815767
ENST00000233242	0.0059728083768260404	0.006194710075284542	0.008194044296766859	0.02388239833533324	0.0019869749334477742
ENST00000254579	0.004477285294409658	0.007173310292960537	0.0080736029488633	0.02144793808555375	0.0011174434060304591
ENST00000620169	0.0053727463023904454	0.0049239132607442025	0.006945250276881808	0.01597873537454971	0.0013404827744519531
ENST00000614102	0.006839971947776869	0.0047830634405996286	0.0036421620048080303	0.01695732658620665	0.0004545454623716274
ENST00000262442	0.0035381567751358936	0.004247292840782565	0.0035381567751358936	0.01997688311829576	0.0011779951886433816
ENST00000572933	0.00467233113616825	0.003194498354888715	0.005165427793102159	0.018072035350041843	0.002210488435390876
ENST00000280772	0.001978729312452653	0.0017311739206698558	0.0017311739206698558	0.0044576596845183536	0.0002471271481748188
ENST00000374695	0.00484633010779276	0.0028029066636755125	0.0038240964384033942	0.011516442061559067	0.0005090353889503616
ENST00000261800	0.003269209500408121	0.0022621600698820203	0.003269209500408121	0.010600805986640574	-0.0
ENST00000342160	-0.0	0.00023361756910363722	0.000701016502595186	0.0009347979180375006	0.000701016502595186
ENST00000377560	0.00047562426580335644	0.00047562426580335644	0.00047562426580335644	0.002142092929054212	0.00047562426580335644
ENST00000420323	0.0029600416284768275	0.0037014231031862292	0.008658062743114541	0.016640145532557042	0.002466092495193554
ENST00000378402	0.004988726345864181	0.0035608346230090694	0.0045125358606754465	0.018656365074528045	0.0014228126659231051
ENST00000635942	0.004900769426419757	0.0046551596990399065	0.009332091301090042	0.030527249524635116	0.0046551596990399065
ENST00000620676	0.0019319011079838699	0.0016902092639070438	0.002173651381130303	0.007750099338971251	-0.0
ENST00000261383	0.0029835924668878237	0.002485708463573218	0.004478733537838095	0.014755801055387483	0.0012420818886647123
ENST00000613296	0.007885072012446146	0.009162700907332968	0.008395927706825606	0.03795472994836993	0.0007603599403211303
ENST00000312428	0.003298239701868617	0.0020283982613927207	0.005078731079015687	0.01274552048586606	-0.0
ENST00000446378	0.005410292728247543	0.006185586732710746	0.008774249840221335	0.032113450038760226	0.002572679576940147
ENST00000512123	0.005078731079015687	0.0030441423812281325	0.005333345975362617	0.017889564750775057	0.0017746233583684897
ENST00000358544	0.002677377770716403	0.0013377928416599422	0.0013377928416599422	0.008053734807096827	0.005361943141385399
ENST00000672209	0.0028303119369894217	0.002315113574228387	0.0030880106885765052	0.013190414959990833	0.0010282777255659324
ENST00000359028	0.0033648278155996446	0.0025873235649509123	0.004402441397669859	0.016150390112571533	0.0010341262555512928
ENST00000296452	0.00221239028294074	0.002766253492890185	0.002766253492890185	0.011390594053790969	0.0005526388645763068
ENST00000371117	0.005717271290666418	0.003894591447435675	0.0088496152769825	0.027586144391164615	0.0015560169114611805
ENST00000389793	0.004023071002110717	0.004291852081541032	0.0024118998694747885	0.01401640197353577	-0.0
ENST00000297405	0.0018901045184164102	0.0016198707645762379	0.0016198707645762379	0.005138618474247777	-0.0
ENST00000357033	0.0032617588037696307	0.0013577734604603596	0.0024453211478593657	0.007627386474055749	0.0005428881783716534
ENST00000644861	0.004133945531728226	0.004410150477552729	0.0019270480842991336	0.009394929561468085	0.0002750653297497616
ENST00000375759	0.002203857641320171	0.0024796816673413615	0.004412583000876022	0.01357549592239576	0.0013768417430461593
ENST00000268489	0.0012886599721482696	0.0019336132353947985	0.002578982731818483	0.007432575822482038	0.0003220093410532449
ENST00000651372	0.0021196071523880942	0.0009078529901797828	0.002422775261425326	0.0057637047167501294	-0.0
ENST00000401783	0.0031183583029937238	0.0034023282040927076	0.0036863787670024907	0.014540527031010901	0.0005662514307587908
ENST00000398571	0.000566572253116362	0.000566572253116362	0.001700680682017331	0.0034042586068012653	-0.0
ENST00000520002	0.002832060799718507	0.0011318620336834176	0.003683245416296405	0.013954377081882846	0.0011318620336834176
ENST00000314191	0.001912046471625435	0.001912046471625435	0.0015931180683480637	0.008954329097038334	0.0003184206363474698
ENST00000373381	0.0015316284201109857	0.0018382358117510092	0.0027586224390797514	0.01293918237119728	0.0003061380706597192
ENST00000424685	0.0008717129710797565	0.0008717129710797565	0.0011624529062575588	0.004074510875603375	0.0002904865670390063
ENST00000634258	0.001488760138008871	0.001786778319323545	0.001786778319323545	0.005369941305007091	0.0002975747678557896
ENST00000367409	0.005036301565039378	0.0038490054920531916	0.008308653139017057	0.02060081810615106	0.002663117419483662
ENST00000367545	0.0023330427613664087	0.002625056196059355	0.003793963401041248	0.010247491225814687	0.0008742532977064629
ENST00000295888	0.00029398794861160604	0.0014708047952231075	0.0014708047952231075	0.0032386308301684675	-0.0
ENST00000252999	0.006134988567515944	0.0012239903608886173	0.008599561595677627	0.020389955703049294	0.000611807911405555
ENST00000380152	0.0035242327225297743	0.0035242327225297743	0.00499633662447414	0.04681322777597609	0.00029321214108329777
ENST00000299441	0.0015176812747706547	0.0033419444745177115	0.0015176812747706547	0.009753201361199663	0.00030335204236872014
ENST00000164024	0.0025881606165371477	0.003236248779208305	0.003236248779208305	0.008762022631549706	0.0009697754113839125
ENST00000377833	0.004583659667657928	0.005196404784868743	0.010419953303652902	0.02032715508073154	0.0009150526793747656
ENST00000359863	-0.0	0.00030945381648771463	-0.0	0.0006190034242837187	-0.0
ENST00000393667	0.003984679601779714	0.004291852081541032	0.005213936056509382	0.021958513330311034	0.0003059507443171325
ENST00000359568	0.00731671786461976	0.008594673310111878	0.010194417692234958	0.03155445308447908	0.003492621426216358
ENST00000368654	0.007704693009461138	0.007704693009461138	0.012874332955682001	0.051848882694081486	0.004487187016233137
ENST00000295550	0.0025477720787986644	0.0019102202561192376	0.0015915967071436464	0.009587801155153513	0.0012730746467980965
ENST00000360280	0.0012622279997075675	0.002209945650802844	0.002209945650802844	0.015893532267567928	0.0015780340973898597
ENST00000439458	0.0012678290129308255	0.00031680659222678914	0.0025372674569669857	0.0031725914935847605	0.00031680659222678914
ENST00000262518	0.0012870014646474486	0.0016090108057006626	0.002253340724899662	0.010667629851238042	0.00032159511452598135
ENST00000370621	0.0060654615324879065	0.006706076544787065	0.007988539048229326	0.030045871827311634	0.0025493958996003823
ENST00000638951	0.007335386104830278	0.00382044399738577	0.010541544670463183	0.03459210266413952	0.002863963771428973
ENST00000615845	0.0016406894574598886	0.002626396782219133	0.00558936191287622	0.019868203216725173	0.0013123361463502376
ENST00000322507	0.0006596306307779166	0.0013196966613438393	0.0013196966613438393	0.008276822618850677	0.0009896091851662782
ENST00000367607	0.0013067626818717684	0.003925422116105647	0.005893926688777801	0.018119421763044853	0.0026152352270795037
ENST00000508244	0.004302505396053534	0.005630086075605567	0.00895676911697223	0.029152676003344345	0.0033079752295451367
ENST00000313654	0.002665779652644697	0.004335507874940044	0.005338684685370113	0.01847239763544243	0.0033333364197582274
ENST00000355072	0.003028775662160704	0.002018164156237236	0.0013449901153326995	0.010131798930406952	0.0006722689328821566
ENST00000543779	0.00164771828348649	0.0023075665423339838	0.001977587987945636	0.005944535338909916	-0.0
ENST00000421865	0.0026881736618003024	0.0043719592086283055	0.003361347702704883	0.012154099650683283	0.0010072184836737875
ENST00000389658	0.003024704036842494	0.004709056801572757	0.004709056801572757	0.018628819833493324	0.0013431835464676259
ENST00000394143	0.005956337927501912	0.004961147929956438	0.009280809074472856	0.033207814051261074	0.00396694735096431
ENST00000040738	0.0029571238897438154	0.00460375689805929	0.007244022458235689	0.026597312519265854	0.0016417669095657762
ENST00000539542	0.0019966728763231513	0.0013306721857050613	0.00433117452018077	0.009687732356448134	-0.0
ENST00000382031	0.0026376540185114195	0.003298156024030117	0.003959094580806972	0.021635059208098967	0.0029678504884093474
ENST00000503238	0.0006684492227508814	0.0013373455687611254	0.0010028414679667773	0.005024294608744637	0.0006684492227508814
ENST00000366955	0.0059308246332752486	0.005600409959857784	0.007915608612661086	0.024610487184831102	0.0009860313042118311
ENST00000278616	0.0019986682202988862	0.0029995023321978316	0.002665779652644697	0.009025633725353695	0.0009988347759006448
ENST00000598234	0.009655000801900628	0.00893660996640708	0.008218734845843225	0.049983046188872386	0.002851035430839083
ENST00000423902	0.00033573946932799877	0.0010075567602998278	0.0006715916975059182	0.0033624779495224654	-0.0
ENST00000524981	0.003590668130728596	0.012624153228396402	0.003590668130728596	0.01626052087178029	0.0017937224540268775
ENST00000381638	0.0024360547978811158	0.0013913045722583578	0.003481897668178072	0.007676241461437311	0.0010432969125776746
ENST00000645453	0.007075992063252635	0.006240918945831027	0.014202410820977097	0.04063191166083656	0.0024916956413094504
ENST00000647500	0.0006875215121282104	0.000343701670336564	0.0006875215121282104	0.0020639842208514825	-0.0
ENST00000645898	0.0006932409289765051	0.0020811662038245117	0.0020811662038245117	0.008001434235701177	0.0010400416954139703
ENST00000328333	0.004425539137874396	0.0027210901143606132	0.005449604767564703	0.014369046404633667	0.0037434108713158302
ENST00000219905	0.0028880886500733793	0.0021652841372167696	0.005784542521529777	0.009053112709531158	0.0018040777038150217
ENST00000389622	0.00803778571659333	0.004185565929179321	0.009442280329491909	0.03614851411631109	0.003486753881174506
ENST00000447540	0.0007677543563305919	-0.0	0.0034595460220419884	0.005000972146125988	0.0003838034973231475
ENST00000399391	0.007017572658646535	0.003502630551202112	0.007722046093910278	0.02048817691694593	0.001049501583125238
ENST00000368802	0.0017298049634182212	0.002076125313199948	0.0055459414245871905	0.012171946486322423	0.0013836045098998494
ENST00000262738	0.004491025512463827	0.006368255273428666	0.0033663768465936428	0.011265609194219017	0.0011208669210109189
ENST00000316623	-0.0	-0.0	0.0007092198878837604	0.006401159837207989	0.0003545470698369712
ENST00000262464	0.0010982977490625657	0.000732064454363058	0.000732064454363058	0.0029314788307235563	-0.0
ENST00000369005	0.0037037079374844144	0.0009246417672185651	0.004631782250038214	0.010218388958678081	0.0009246417672185651
ENST00000379802	0.0007150518717256525	0.002146691343163412	0.0007150518717256525	0.003939127743478292	0.00035746202346678056
ENST00000344204	0.00035887314219723777	-0.0	0.0014362659560574749	0.0032345041676591518	-0.0
ENST00000271332	0.002181819047333412	0.0010903144819903177	0.00145401697736165	0.006194226400166274	0.0007267442180327977
ENST00000447313	0.005572985514060855	0.006621386798277556	0.007320932122363174	0.03247726313022764	0.004874661463335908
ENST00000251268	0.0016501653909579068	0.0008247423147903836	0.0020631325659369306	0.01369600159562207	0.0008247423147903836
ENST00000257430	0.0028178954891473016	0.0017602539310117922	0.0014079551780285776	0.008477620536887238	-0.0
ENST00000321892	0.003562526033603198	0.0014234877848537351	0.0014234877848537351	0.012884931303860401	0.0010674258263118732
ENST00000438447	0.0031758661072181994	0.005963046888246413	0.0063618504827643125	0.02732190841243675	0.0003964321161928547
ENST00000282516	-0.0	0.001075461655907695	0.0007168459088332354	0.004668710222033104	0.0007168459088332354
ENST00000367742	0.002861232281032235	0.0021451563463881357	0.005012541823544286	0.008968669982760375	0.0017873105740957515
ENST00000520539	-0.0	0.00036068530598420224	-0.0	0.0021660658288521137	-0.0
ENST00000518659	0.0007212405649829921	-0.0	0.0007212405649829921	0.0021652841372167696	0.0003605552589988333
ENST00000530271	0.0035971261808494803	0.002876665054584801	0.0017969456767016304	0.013374499019144457	0.0003591309070740833
ENST00000361243	0.004806812730964308	0.002955303222217895	0.008520147855625333	0.027675663145378854	0.0033253309785214007
ENST00000289672	0.007012392640050235	0.009979753867852315	0.008124121492740777	0.039382550448303494	0.0025777955721845644
ENST00000580640	0.003084042536961445	0.003084042536961445	0.0015408323541556714	0.007340191349200059	-0.0
ENST00000261637	0.001813894928685901	0.002540375164051832	0.0036310860520403156	0.013868835434039845	0.001087942083736923
ENST00000450053	0.004642174680765139	0.0015449983760808593	0.003866980843496154	0.014774763320626102	0.0019316212303071513
ENST00000325888	0.0004172751990444437	0.0004172751990444437	-0.0	0.0037617599218916845	-0.0
ENST00000422452	0.0007334067068747942	0.0014673516939497316	0.003304574330882002	0.0029368596733097135	-0.0
ENST00000368346	0.001521491354752917	0.0007604563104114905	0.0019022261775512711	0.007247790643971099	-0.0
ENST00000373233	0.0011280317044985255	0.0007518797346693204	0.0018807603813647564	0.011337989937396499	0.0007518797346693204
ENST00000651877	0.006912001497165881	0.0077283280731107245	0.008136741393061713	0.020053874415251124	0.00040526849592168335
ENST00000511685	0.0011121409858069514	0.0007412898782746564	0.0014831296749071698	0.002968462291098822	-0.0
ENST00000379388	0.006718950248744981	0.0037271753919223887	0.0029806281381377893	0.018397365139716057	0.0014892035514677455
ENST00000220616	0.010451756211653965	0.0033475947200265156	0.009326685776084573	0.025194037948857426	0.00037140204698051204
ENST00000439151	0.0030604461531060934	-0.0	0.0019116809492327753	0.011138966718307582	0.00038204393969943056
ENST00000278550	0.0011162791856817755	0.0029795180329054215	0.0022338058432405106	0.005593898606976132	0.0007440476533734003
ENST00000449802	0.0018577007014446288	0.0033463500273442836	0.002601748354818097	0.011573771156377043	0.0011142062434034647
ENST00000265148	0.004949562741166816	0.007242265312142159	0.005331314988597504	0.018011600164506626	0.00037986705110162953
ENST00000381340	0.00037460198977105473	0.0011242272122809914	0.0011242272122809914	0.0033764804166060624	-0.0
ENST00000649015	0.0030211503341762112	-0.0	0.0003771450167275857	0.0007544323254852311	-0.0
ENST00000369577	0.001508864865669985	0.001508864865669985	0.004154869055468988	0.012135150814333275	0.0011314351574717603
ENST00000300648	0.002299732711531209	0.000382921697192808	0.0007659900795825345	0.00460476638674829	0.000382921697192808
ENST00000357232	0.0093476096604343	0.0037285650951387017	0.005972395505530332	0.024106628748617565	0.0014897581898670803
ENST00000553484	0.001161215535941678	0.0019361090268664404	0.0007739938466889643	0.0030995762901644677	0.00038692204003706784
ENST00000446231	0.0004519774088242649	0.0018091366309324723	0.0004519774088242649	0.001356545539251121	-0.0
ENST00000350721	0.002683536208854429	0.0015325673497781163	0.000382921697192808	0.007300704857657248	0.0015325673497781163
ENST00000490882	0.001969667763047546	0.0011813350458310943	0.0011813350458310943	0.0015754237208822582	-0.0
ENST00000467148	0.004336691204275256	0.005127205079434223	0.005127205079434223	0.03157105362886149	0.0027575357241158703
ENST00000378330	0.00858783903928105	0.007151401157625128	0.007151401157625128	0.02160948433285499	0.0014261946795853396
ENST00000224140	0.0027916269375958683	0.009201905298514987	0.007996843895404579	0.034025153430983654	0.0003983270317554574
ENST00000262715	0.00520938865926445	0.0064154189562000245	0.0028016828412374293	0.02550229281093612	0.0007996801705642901
ENST00000358731	0.006504087969176377	0.006504087969176377	0.007320081486505735	0.04009629895987301	-0.0
ENST00000368586	0.00965766944503773	0.007014496100023471	0.008335209477118341	0.029707349752991444	0.0008741259297856103
ENST00000272895	0.0007855459948338585	0.0043281594223404584	0.003933915380175087	0.008675133269996794	0.00039269586210521814
ENST00000611816	-0.0	-0.0	0.0007760962748885142	0.0007760962748885142	-0.0
ENST00000399982	0.0003896356955587065	0.0011693628305797432	-0.0	0.0015594545070693273	0.0003896356955587065
ENST00000282041	0.0015649455463033672	0.002348337674107508	0.0011734795009831947	0.01258867922835155	0.0011734795009831947
ENST00000294383	-0.0	0.0004085801895450367	0.0004085801895450367	0.0032733253449691376	-0.0
ENST00000321725	0.0032626456348163824	0.002445985728260414	0.002445985728260414	0.008587253750342864	0.002037905738920452
ENST00000419474	0.0027445616130276186	0.00392311213247189	0.004709584843085237	0.018175134839673326	-0.0
ENST00000409792	0.002433091224641555	0.0020271646917690775	0.00405844712898699	0.012635179303962709	0.000810372815822793
ENST00000325212	0.007446634450125837	0.005874307082173371	0.010204170174241736	0.037800402475235625	0.0027370496070406075
ENST00000352632	0.0008375209869794121	0.0016757440033678891	0.001256544667948127	0.0008375209869794121	0.0004186728133168703
ENST00000356056	0.001965023230057625	0.0023584916592929396	0.006301714434332925	0.01065729447398798	-0.0
ENST00000420124	0.0013080446600153414	0.0034919284718644143	0.0030547699949569633	0.006557400546159052	-0.0
ENST00000403625	0.006444705442642095	0.00343200680070598	0.005583007845160921	0.021645866774692664	0.0008568980815677237
ENST00000584436	0.0036297680505787237	0.003110422414392391	0.005709852003906603	0.02462791489035215	0.0015540018667342026
ENST00000407587	0.00997288410703974	0.005881039343506309	0.004520803359575035	0.018666601640478238	0.0018058695652618173
ENST00000361445	-0.0	-0.0	-0.0	0.0008333333815586752	0.0004165798852162468
ENST00000572681	0.0021272077793754616	0.0008503401872930129	0.00255319287633898	0.0021272077793754616	0.00042507970884490836
ENST00000298910	0.0035678927839016992	0.002377180200274441	0.005157718238001508	0.018774268229166315	0.00039580447775785057
ENST00000277225	0.001997204578394576	0.001197844024239407	0.0007984032360244729	0.005602255548669898	-0.0
ENST00000347230	0.0016200894592533232	0.00243111951181957	0.0036488992442112217	0.015908962902552424	0.000404776366587152
ENST00000630866	0.0008565311016163581	-0.0	-0.0	0.0012850719266876709	-0.0
ENST00000506447	0.0055336109582240925	0.0043452566888454594	0.011098013232859628	0.019503105740211798	0.0023677990541578534
ENST00000637992	0.001642710841683633	0.00082101810851607	0.0012317800777337583	0.00782702245046823	-0.0
ENST00000373344	0.0012079727661766125	0.0012079727661766125	0.0016109548389280613	0.005649732542119021	0.0004024954773597643
ENST00000358602	-0.0	-0.0	-0.0	0.0008093889555584729	-0.0
ENST00000527559	0.001306904999782289	0.000871080194452673	0.001742919831193824	0.006113556159302715	-0.0
ENST00000436978	0.0024135168594253934	0.0016083638368628648	0.002816336603039502	0.013754262138971003	0.0012060302969356367
ENST00000397906	0.0009456265480070661	0.0018921481520379265	0.001418775362133259	0.012363448019333319	0.0004727014978116052
ENST00000356956	0.0012302646620413113	0.002872975503724903	0.002872975503724903	0.018614808442231935	0.0016406894574598886
ENST00000237163	0.0008186656208359921	0.0016380020042383583	0.0012282498985258209	0.009455363353427464	0.0004092490337454932
ENST00000354785	0.002020610911778144	0.0012118765369263124	0.0024252235007495237	0.006074122744960779	-0.0
ENST00000405201	0.0013046316266648581	0.002610967540720402	0.002610967540720402	0.011363758650315095	-0.0
ENST00000306749	0.003913899321136329	0.0034782643763248086	0.007405827793000706	0.024161069856466186	0.0026075634070808302
ENST00000338432	0.0017331026868348527	0.003034903695154047	0.002166848085090314	0.00477327875265766	0.0008661758878490816
ENST00000614293	0.0014840467724949963	0.003962362786962154	0.0009891197641244387	0.012935503751930257	0.000494437587328732
ENST00000388887	0.002457003693052103	0.002457003693052103	0.003687773079184736	0.022333434450647654	0.0012277472383224036
ENST00000012134	0.001636661576467626	0.001636661576467626	0.0012272449893771594	0.00697438724494518	0.00040891433814525227
ENST00000621776	0.004524894598289689	0.0013553198370106188	0.00815961009462584	0.030715226850480653	0.004071482665788194
ENST00000262367	0.0004105933130974489	-0.0	0.0012322860462650562	0.004938281640582566	0.0012322860462650562
ENST00000399262	0.0008382230163885505	0.0008382230163885505	0.003357116035872384	0.0067255402734246565	0.0008382230163885505
ENST00000397527	0.0016715423866908656	0.002508362519206056	0.004184106522573985	0.029233176766405865	0.002089864919459242
ENST00000561311	0.0009416196552610959	0.002827523090218097	0.0009416196552610959	0.0014127621845887411	-0.0
ENST00000263253	0.0009905894816961793	0.0004951720824129487	0.001982161203991211	0.003968259175620622	-0.0
ENST00000309041	0.002931939273084357	0.00419112097146191	0.005872500098130817	0.013050069438668951	0.0004183225327683646
ENST00000301015	0.003919652250096275	0.003919652250096275	0.009828088936262651	0.02776578962292996	0.0014680697522912731
ENST00000645567	0.012249361187882904	0.008008472728337566	0.005894753911349112	0.03851567208061519	-0.0
ENST00000356577	0.0038289772370973508	0.00042471863029609655	0.003402810599494609	0.013250888478716274	-0.0
ENST00000533211	0.0017263707351971903	0.0021584295019097238	0.0025906750240925064	0.005188079081777945	0.0008628128231554956
ENST00000372583	0.004750602758597865	0.004317796000056368	0.006050148100683406	0.012137123416532551	0.0012933823747400047
ENST00000397909	0.0012586534071961774	0.0012586534071961774	0.0020986366569212492	0.006309169193264721	0.00041937513720117576
ENST00000317147	-0.0	-0.0	0.0004211412991282786	0.0004211412991282786	-0.0
ENST00000359106	0.0008956561279444061	0.0022406462432771356	0.0008956561279444061	0.011706572232160041	-0.0
ENST00000615901	-0.0	-0.0	0.00044632895184142996	0.002680966753257824	-0.0
ENST00000268712	-0.0	0.0012719950835245917	0.0021208915691376244	0.004246290881451097	-0.0
ENST00000281513	0.002979359513941686	0.0063952466953487875	0.0012757815891578427	0.011971070705905808	-0.0
ENST00000367478	0.0017248818420608112	0.0008620690189053755	0.0008620690189053755	0.0038851764821689	-0.0
ENST00000261866	0.004654123061469214	0.00295920740147787	0.003806306139129658	0.018747886137328727	0.0012671596204533212
ENST00000256646	0.0008654262764288219	0.0008654262764288219	0.00043261951788734084	0.005203827875026998	-0.0
ENST00000304992	-0.0	-0.0	-0.0	0.003201466260602615	-0.0
ENST00000621958	0.002986987499276384	0.00469785190290581	0.008987862772413728	0.03865845114141619	0.001279045154120272
ENST00000334126	0.004020554891062284	0.003573027472539072	0.003125700245218589	0.023912711709661805	0.0013383896711227391
ENST00000360256	0.004262581049158714	0.002981897843166255	0.003835504382406832	0.022366523776887914	0.0012768675920824344
ENST00000374423	0.005977814555915145	0.0046938426268990615	0.0051216501200548065	0.023692686969596744	0.0012779554454920687
ENST00000644917	0.002484473327661945	0.007472014838700954	0.0034799935691635082	0.011982170316587045	0.0004964011022757799
ENST00000367573	-0.0	-0.0	0.000456100349982056	0.005945592634753459	-0.0
ENST00000346991	0.005244767267295077	0.007877502443094498	0.006999153682188547	0.031439383725119445	0.001308615235820429
ENST00000651863	0.002164034603448993	0.002597404057685506	0.004767072949611211	0.007376904791982118	0.001297858715599952
ENST00000313050	0.008498634721462582	0.006130648770054238	0.007077170374085087	0.031036150623331905	0.000470256298343952
ENST00000280979	0.004562051707842349	0.002278424316704101	0.003647974861747253	0.01883814035572241	-0.0
ENST00000333229	0.002822203190223355	0.002351282531650002	0.002351282531650002	0.006124871915289427	0.0004698144319444646
ENST00000399151	0.0013265533672057752	0.0008841733555675045	0.0017691291655340558	0.010215500784451884	0.0013265533672057752
ENST00000373855	0.0017368653953830286	0.0034767527416506693	0.006528858882463556	0.017505917513614522	0.0021715535135077954
ENST00000371380	0.0030494469285513607	0.003485842309685974	0.003485842309685974	0.015341085440107973	0.0013057673237244773
ENST00000426837	0.0031397200046677527	0.004188487798752135	0.0031397200046677527	0.026470576767363068	0.004188487798752135
ENST00000304743	0.0004443457082664057	0.003114574264145275	0.0017785687214031012	0.008028589066574329	0.0004443457082664057
ENST00000370225	0.003657983045522579	0.0032000027306709027	0.00457457339383746	0.010091828768592178	0.0004565167849200391
ENST00000233607	0.0027210901143606132	0.0027210901143606132	0.007637789448117538	0.016438726343159835	0.0016317653879056701
ENST00000382751	0.0040422242329572425	0.002692999832191911	0.005393271499938564	0.025421250909748096	0.0031425390620594827
ENST00000327337	0.011461443519006652	0.011461443519006652	0.005714301263438664	0.025975486403260677	0.002853068982406399
ENST00000296564	0.005881039343506309	0.0031624151045129547	0.007697570269904203	0.023734569179721263	0.0027100287588651298
ENST00000269197	0.0026785730300787364	0.002231645648337779	0.003573027472539072	0.015274331100091146	0.0013383896711227391
ENST00000528896	0.001876173158227852	0.0032856166614614935	0.001876173158227852	0.008470638883508665	0.0009376465759635034
ENST00000356847	0.0023702310219630143	0.007127613924232124	0.00427046912345232	0.017192400540372875	0.0009474183560399392
ENST00000299687	0.0029078240902005548	0.0064084110954825795	0.0064084110954825795	0.027076403945647764	0.0029078240902005548
ENST00000266070	0.0013821702269516474	0.00046051117553424034	0.005077324546940042	0.012975158863133418	0.0013821702269516474
ENST00000316407	0.0031340970359651187	0.0022376379889280655	0.004480294232762013	0.01531561468778645	0.001341981860983554
ENST00000374736	0.0022619326540637415	0.0018091366309324723	0.0027149337943132954	0.005437258524587954	-0.0
ENST00000264705	0.0004554771201495078	0.0004554771201495078	0.00227946303395475	0.0013670542115330011	-0.0
ENST00000260818	0.0013808978028629307	0.0009203866273286727	0.0009203866273286727	0.0032250661447956776	-0.0
ENST00000320574	0.0013950246391645385	0.0018604656529196783	0.0027919980910312905	0.006994665962527452	0.0009298001599665276
ENST00000409709	0.00200000066666711	0.0014996253747658359	0.0009995003330834993	0.008527766753875097	0.0009995003330834993
ENST00000640769	0.0055840070642711554	0.001857873270118079	0.0032535469090929085	0.02110277606773594	0.0013930812561731027
ENST00000260197	0.004292875660186907	0.00047607713348607814	0.0038149783990006686	0.00908445167008627	-0.0
