Id	HS	PT	GG	NL	#1#	TreeFull	TreeHominids
ENST00000649046	0.3320571001489884	0.4340337324472137	0.03207278923084574	0.00045412760642274516	0.05959645970917508	2.770660823572613e-05	0.02751619921549475
ENST00000261609	0.0	0.0	0.14904754199579098	0.0	0.0	1.2094835471396404e-07	0.01016097468502441
ENST00000265104	0.3639446633913152	0.3944079210104671	0.3505783640537776	0.20088322534597625	0.0	0.03254796749748583	0.05992182764316051
ENST00000389484	0.4724847729509358	0.26134067159021135	0.038419178608842516	1.3373377178476517e-06	0.42339884417805357	5.141594848180399e-06	0.056932494901443524
ENST00000409404	0.12512494058382728	0.4961087164149551	0.00431896708484331	3.650591610754302e-11	0.06116426537165516	2.7665633321036414e-11	0.007454566599922674
ENST00000243077	0.025659533633441978	7.180948948623941e-11	0.0	1.4873290266102326e-26	0.0	4.8257010194848276e-54	1.8999382983255033e-34
ENST00000624552	0.15756128261264	0.22977120535466314	0.031518886393293234	0.0002625047810499791	0.29751767580444005	1.5058772273665354e-06	0.005555509308238341
ENST00000290607	0.011401086916081106	0.01418084630702074	4.24846774688804e-08	6.313270816806774e-18	0.001219775767630476	4.269019951593605e-29	7.277217596391932e-13
ENST00000409039	0.30518664162574477	0.44261498315535425	0.4030725013055281	0.19495517435029494	0.12772412171314246	0.04373277392390888	0.10065374425420638
ENST00000233242	0.011250584869043194	0.005121507439665252	0.0025722011033093473	0.0003686529924788301	0.08379478656831311	2.0097779585120562e-10	1.4576144079892098e-07
ENST00000254579	0.13350000124046976	0.001242943555893004	0.0034521971249307573	0.009120423503828901	0.407108006261118	2.820856324279767e-07	7.782374137823501e-06
ENST00000620169	0.03278305064357911	0.06194783091586292	0.023149933622371964	0.42796865327517586	0.29895316563566965	0.0026609938758746722	0.00033642628699494893
ENST00000614102	0.0025678631075486515	0.07873557466294233	0.42652171221219715	0.2923602274340207	0.08292316980135776	0.0030710364601394037	0.000890258144774481
ENST00000262442	0.3745613005803442	0.17154601747704695	0.40762814902114547	0.04132328802943146	0.37944652991999234	0.009054826462564624	0.08824825049123755
ENST00000572933	0.10744967999922364	0.43129245192754534	0.26181847151534615	0.1593058998222367	0.0769845516708543	0.008947214436750768	0.025944670306629017
ENST00000280772	0.15570045975267577	0.08865061912884455	0.0009655086777573063	2.203076437218141e-25	0.0023945163191091265	1.2092646519752902e-23	4.431206722226301e-05
ENST00000374695	0.10766138000094283	0.4861327858984154	0.4710207423209393	0.02665955844675433	0.1492207500213987	0.008558220610151778	0.09156454769994267
ENST00000261800	0.44522018577512634	0.3255255310648406	0.3375666519932282	0.004417066382364234	0.0	0.0011406849782209564	0.06469945802381982
ENST00000342160	0.0	3.810682010219071e-31	4.417532278959533e-15	4.460556228815341e-204	0.3008897451637123	7.316071584699406e-197	3.1287144667618288e-49
ENST00000377560	1.470427457403547e-13	1.8906866699860803e-12	7.998689667772516e-24	4.532668891861439e-77	0.10461897488777819	5.363527960270466e-108	3.85505935927681e-39
ENST00000420323	0.4974839852555495	0.3077831168722714	0.0016335291659982946	0.3464437949668263	0.042660394696749274	0.0038859514942183263	0.0010995668330934323
ENST00000378402	0.08403663744874619	0.34593147183422407	0.39843240033958327	0.10492681133184711	0.28082670748798527	0.01197709877537384	0.04823060170138381
ENST00000635942	0.08762641024174163	0.09743151889598582	0.0005735640529284319	3.8384737577798874e-07	0.0005138728511798788	2.8900437985721363e-13	3.354242472576975e-07
ENST00000620676	0.13542249710664955	0.079559879343823	0.017741333012227606	4.242000739356248e-08	0.0	8.611807867057086e-12	9.07517875258561e-05
ENST00000261383	0.49817584430378997	0.4037511812586082	0.4041346193258424	0.4083852916116047	0.34760534674010896	0.23639937206137493	0.241893130333712
ENST00000613296	0.001062190934973503	8.094474862364555e-05	0.0028610579351304776	2.848793169436724e-12	0.3465358521407102	1.2074984213868247e-20	1.4193066312179142e-08
ENST00000312428	0.439495325324776	0.21690033293532263	0.2846381314269598	0.11494619704212564	0.0	0.011977029583328318	0.03674616543283395
ENST00000446378	0.037825062052723325	0.006737825186331463	0.0016805422190636673	8.486516608030026e-08	0.03475524868140954	1.152960773320692e-14	3.1657340139254253e-07
ENST00000512123	0.0740647583146488	0.46856065521192763	0.23199228171260478	0.19392331095019757	0.16082699627209854	0.012401090492617499	0.02677321984219281
ENST00000358544	0.47620854450738204	0.24065966311706183	0.06880489218144828	0.027681354205677917	0.07459330762103616	0.001656844254419663	0.023303351691790004
ENST00000672209	0.4741041210232907	0.34927456972212567	0.2707750834640595	0.17093131096581024	0.4637669932456238	0.06479904260909669	0.1490613036362899
ENST00000359028	0.42560062898789264	0.4365906500646574	0.4234858163430111	0.41248229051975077	0.46257443207986	0.23913433538411158	0.24736255555151024
ENST00000296452	0.2890274616064637	0.478676954510226	0.16938308649151992	0.02673472008875277	0.19290564799653673	0.003411617298144709	0.06159289863951108
ENST00000371117	0.02850326381691169	0.2574898794695884	0.0028656112723829557	1.0187644783979802e-05	0.2303318830274882	1.9849435423539885e-09	6.532539010541133e-05
ENST00000389793	0.2713737614126246	0.1777935032759269	0.06140645813568988	0.30358254970831877	0.0	0.011053884920124882	0.0048010789262007665
ENST00000297405	0.13384701030674603	0.06130866833238756	0.0006595553575183058	3.840863769198933e-18	0.0	5.057611492823147e-21	5.94452754057642e-06
ENST00000357033	0.4477550148213122	0.019148002368907114	0.06389992453362794	9.242346506020881e-08	0.1735713194648212	1.8096560008598597e-08	0.012366857209812147
ENST00000644861	0.25527725090152253	0.16797950276853435	0.008084761519140773	0.0004544830617953679	0.008253882321360304	2.1413989586132304e-06	0.0025037532525414635
ENST00000375759	0.2832992195780603	0.4095877224859725	0.42068618815160325	0.23792393824569197	0.2982556703572843	0.07790981841952244	0.13222553306181514
ENST00000268489	0.011959561064168915	0.21126927820686367	0.13983303090365462	6.440528151357722e-07	0.028552754037308534	2.872629411427899e-09	0.0010041186493634812
ENST00000651372	0.2519534381963004	0.00012776059839109233	0.07861574104996698	2.730812297571001e-13	0.0	3.836865029836733e-17	2.5860591321838537e-05
ENST00000401783	0.4767708266193345	0.3946614020170099	0.44599785785173024	0.3820049711533688	0.21311365109291966	0.20810303776089986	0.226983252408827
ENST00000398571	5.426384159275326e-09	8.343254405968177e-09	0.0012563829540687878	2.9036219763595325e-33	0.0	6.241588029185078e-48	5.232470240363208e-19
ENST00000520002	0.47610566624571693	0.0021266440162831584	0.44498720350704346	0.2956348865562215	0.40834656699184946	0.07779817912977607	0.0923692832263718
ENST00000314191	0.18019437083445622	0.2131449164081303	0.0016335291659982946	0.0002223571268470357	0.025734352167371997	1.213236999060746e-07	0.0006047707834155784
ENST00000373381	0.03648074505113944	0.15700342310030976	0.19032472468895628	0.16215945490153852	0.020794122229932613	0.005324628657171244	0.0036354016809840056
ENST00000424685	4.9569580986413844e-05	0.00021412524601553437	2.7655888639215487e-06	1.1462435374363134e-25	0.015871788572116782	7.554930391850675e-41	1.4285542714676192e-14
ENST00000634258	0.029172220061708654	0.13159228025819178	0.004641927746506439	1.6414308288378994e-14	0.019681469314676528	2.6607969141600582e-17	2.9808774734912477e-05
ENST00000367409	0.10441071986536252	0.28609288782495434	0.010008291553301574	0.03723834130694928	0.04171028881561609	4.779883178935807e-05	0.00044496063214395187
ENST00000367545	0.34027879666879624	0.4489915979414048	0.46932832082148507	0.005482632339727	0.4411833599788924	0.008674127877414079	0.247642657663243
ENST00000295888	1.864311269000811e-20	0.037542013553894193	0.00018441242524753034	2.983066724605282e-34	0.0	6.787512495018274e-45	2.0409567690805565e-14
ENST00000252999	0.12151433102835134	0.061730920463612046	0.05031696500134765	0.15151356402885302	0.31936582066319197	0.0027234519091530927	0.003250685018374917
ENST00000380152	0.3983836379210711	0.36952753234604685	0.3151983300840735	4.621208260659036e-16	0.017106956978999117	1.3353008006435928e-15	0.08756983520428104
ENST00000299441	0.03873563646653532	0.41504261841167445	0.0005253832157941098	0.0017148181319668423	0.01648514655817983	4.489123961124401e-06	0.0010095700285989604
ENST00000164024	0.42501255810758914	0.4371544483314726	0.3576537499203016	0.00024507569025109666	0.49965493545857315	0.0015108335249461385	0.21601605263110754
ENST00000377833	0.1779698936978075	0.07268726623243056	0.0006413915901493007	0.047648288732578786	0.46806526949367394	2.801286480278958e-05	0.0001303731698818552
ENST00000359863	0.0	7.133306316677016e-18	0.0	2.0454642943703069e-249	0.0	0.0	6.115463834209291e-272
ENST00000393667	0.31420134101453623	0.2007540578869159	0.27723831611748856	0.01615479099970679	0.022374685284436507	0.0012315148030427041	0.03339748331090047
ENST00000359568	0.0049383418961089325	0.0003286528131465636	0.0009227492598665851	1.4556969187639356e-06	0.00962443386983288	2.345855227552587e-15	3.5663699070521547e-10
ENST00000368654	0.003176952782748164	0.0026741385515797935	3.387968001357066e-05	4.2128587019239605e-18	0.0025857188754517674	1.3591603237860316e-27	1.6713358370956075e-10
ENST00000295550	0.41116424567925136	0.20495073656076598	0.0012495436867004848	0.0008413979667650783	0.34276035008609285	2.0751863074204158e-05	0.009987635089048683
ENST00000360280	0.008166232340354846	0.3347178830147902	0.035559506671179596	0.4541474778428432	0.2521017846276195	0.04608804366685362	0.0037682095978573624
ENST00000439458	0.009258630532924335	2.3282716811176632e-15	0.12866320171558782	9.388020227815418e-36	0.028174325204694484	5.745282188689532e-32	6.35812566024358e-07
ENST00000262518	0.009209649107981664	0.09632804005776541	0.05709404195404175	0.012176371994198926	0.02716586420269675	1.5870169890112146e-05	6.742153461472039e-05
ENST00000370621	0.033204622482317724	0.009840134672546656	0.013246225188939986	8.825690735954585e-06	0.05108404022667589	1.212656956569502e-10	1.1508374464659466e-05
ENST00000638951	0.005692220101909252	0.3077831168722714	0.0004121373941834204	8.999668070597347e-08	0.037885762259956934	1.972541378589419e-13	1.4135900337986441e-06
ENST00000615845	0.08162348899756236	0.4500800584053471	0.2224412181112213	0.08740381051738094	0.3407659680337827	0.012533780905819426	0.05863966353978432
ENST00000322507	2.41949580749403e-07	0.022561181054830994	4.138661573370483e-05	5.9874674888814785e-05	0.4887021688406402	1.474703352204408e-10	6.395474588681346e-08
ENST00000367607	0.0146530291346025	0.29599909106568845	0.185913183961593	0.22205091304681748	0.04909267035756486	0.0065665842028985	0.006053523517981135
ENST00000508244	0.24243672738880578	0.04734764448144514	0.005269447870007375	2.7721866917929188e-05	0.017584018487246465	7.0737731595796885e-09	3.3662428819796035e-05
ENST00000313654	0.4422973433466485	0.20040397300266777	0.276839603185603	0.17881751543938712	0.019428220737981443	0.010867275777940107	0.018706900073078084
ENST00000355072	0.4920072198997255	0.26941999310020537	0.00013190681799522754	0.007937267884369064	0.30708070051857794	0.0003129456014355415	0.017064916674361986
ENST00000543779	0.08855019903504953	0.3667215917097333	0.021709377903909147	3.338930904429962e-11	0.0	2.02299439864559e-13	0.0006639460455209617
ENST00000421865	0.4493781099632905	0.21333318449660404	0.38451508768322634	0.10748574007991507	0.4797480742518213	0.03464670418261041	0.12398061376005808
ENST00000389658	0.492597709891292	0.1540744657119833	0.383168692164036	0.1691356047289653	0.33059315230022585	0.042933674887445705	0.10008136480868418
ENST00000394143	0.042661780218783966	0.11054815409292965	0.005176223573550382	4.851234212363873e-07	0.008824215394477398	1.2988092775089674e-12	6.3143731291857885e-06
ENST00000040738	0.49735077196889704	0.16257421316701823	0.037260235798259426	0.0004133977620106314	0.22805707557804708	1.5871641222888034e-05	0.014488512639696574
ENST00000539542	0.21830711244304962	0.022823298970566213	0.44181248503317655	0.0016058817361158065	0.0	7.013958668107704e-05	0.022048370684972833
ENST00000382031	0.43981272198633276	0.42356241664146127	0.4981913568107573	0.025745234829232765	0.027406209114714124	0.00890005617848955	0.10446880294869039
ENST00000503238	1.9029987520258493e-06	0.0247639591376426	1.1153186812001205e-06	2.307049770104224e-14	0.3093182993921778	1.2439600398801407e-22	7.793950538817619e-10
ENST00000366955	0.04801494367323937	0.04532643344651782	0.018001110989539937	0.001993639779339832	0.49131514661791204	1.6908733406165706e-06	0.00048008595137326277
ENST00000278616	0.21460167722799484	0.47837874957934595	0.1765124376048867	0.0005469509991290405	0.484909510381337	0.00040378850855935454	0.0948946281731577
ENST00000598234	0.00030222722740680646	0.0011380207802983574	0.0200446162341044	4.800720125712555e-15	0.04343073022302995	1.5935770061115873e-24	6.035510610402562e-09
ENST00000423902	4.34015352422511e-14	0.001500431949115048	1.1181661672288236e-10	3.857660977037495e-27	0.0	7.345142165791044e-52	5.403161982651008e-25
ENST00000524981	0.4621833671871936	0.0442813251612638	0.47227621448081397	0.4653089989147819	0.34932460049791075	0.07607126059752992	0.04607484319070294
ENST00000381638	0.39118475909220213	0.052477494894330456	0.41231519699194524	1.3363168918604446e-06	0.46339246459811667	1.07679240667461e-05	0.08688248051174031
ENST00000645453	0.019336544094296665	0.04648982266644994	4.3136678690242876e-05	1.643477603878945e-08	0.09209775291225582	4.964219410570144e-15	3.0107015898732566e-07
ENST00000647500	1.576887989114272e-06	1.4887878477018325e-12	5.278776623269854e-12	1.9496587194877444e-57	0.0	3.352972764118617e-89	4.229582509945314e-34
ENST00000645898	4.060114161825803e-06	0.2939737756691612	0.03732876175158522	1.905244270691875e-05	0.46157937414899697	2.0279098839396727e-08	0.001047478873937642
ENST00000328333	0.23210720810451022	0.473776808520106	0.25944291962629684	0.36902659527478326	0.012881035151844702	0.027221274198600893	0.017908046344086354
ENST00000219905	0.4883148956325249	0.3255255310648406	0.20553624727512837	0.00045020533708787326	0.19578879759465365	0.00041799901616107536	0.07590831712673728
ENST00000389622	0.0036089001405887793	0.2367351204075145	0.0046920726289708045	2.8946332445553994e-08	0.016942618420702986	6.64737671194912e-14	2.9399094815188657e-06
ENST00000447540	0.0001304078109964729	0.0	0.41284057350571496	3.7729530338703665e-13	0.09514048549253816	5.4254160750587695e-17	1.0178190620856923e-05
ENST00000399391	0.013548263669877082	0.3919719341325981	0.034434897367882814	0.059599240086104545	0.4597256935561075	0.00028241137384868393	0.002665172220745922
ENST00000368802	0.11775398362084064	0.29676781833476495	0.23781839084727016	0.10384348268837613	0.3204879864414198	0.009483369462513604	0.03862958444634813
ENST00000262738	0.23095089215419168	0.032903542866552775	0.3911358133785015	0.04334863068706455	0.4254533361840734	0.0020371038335542293	0.022235424889421755
ENST00000316623	0.0	0.0	4.624993531853667e-11	1.6852068152484824e-09	0.05876729808917141	1.8723327848778112e-31	3.568665124118158e-55
ENST00000262464	0.0028297345664369707	5.715186758865585e-05	5.435027003079498e-10	7.936798294439609e-33	0.0	1.359873756252485e-47	6.667863194160985e-17
ENST00000369005	0.43219307288548675	0.04526285552311524	0.4398848689853866	0.0880555563283678	0.4854690446464302	0.03521562900881625	0.15272293248613097
ENST00000379802	2.280587863609931e-05	0.31386665080842435	4.0160780829873646e-11	1.7605855577324885e-21	0.06145140957660398	6.370835907445017e-27	2.173953096404088e-08
ENST00000344204	3.3451583962106433e-12	0.0	0.0005655975428909382	1.2718024304422194e-27	0.0	3.2450944836998495e-50	3.426098813766081e-27
ENST00000271332	0.3175846588293522	0.005980932867980756	0.0009569283750700466	3.2811042088247117e-09	0.3444868093543319	5.752428769343848e-12	0.0004344406541022859
ENST00000447313	0.06708684512100122	0.01306484228102447	0.04282557579243696	1.920640605423363e-06	0.0019352052281397035	8.096294616270457e-12	8.006399444337647e-06
ENST00000251268	0.10738112980228853	0.0003692978122319579	0.04265925086226235	0.29868152479833737	0.41967763015031573	0.009400159303410744	0.00017339091928757298
ENST00000257430	0.47620854450738204	0.16779704622086977	0.0003636399316140437	0.00013860040607907502	0.0	6.648902978562094e-07	0.0016002295315734637
ENST00000321892	0.4076942040987197	0.0495946393646111	0.0006787541340287187	0.1794050484316248	0.4517330132096633	0.008796664874723114	0.008967032680666589
ENST00000438447	0.4724847729509358	0.040870631075146005	0.14558364473664573	0.0005658807056679187	0.09559589883552636	1.0887777616725031e-05	0.013459647814365915
ENST00000282516	0.0	0.005824581849842696	8.874770907477914e-11	1.4126581526075353e-16	0.3470449848124095	1.4924832481437598e-31	3.3459537631996648e-18
ENST00000367742	0.4839969512810182	0.3184114966283533	0.34190284984871894	0.000433696041574661	0.19797736852993902	0.0007193672861643399	0.1144997376710396
ENST00000520539	0.0	1.2073388585407057e-11	0.0	6.663723789021346e-49	0.0	2.2626924009662626e-129	7.633560921586254e-175
ENST00000518659	1.450721081541374e-05	0.0	7.633968885863152e-10	2.745373045628277e-57	0.061536406621535096	6.629197641132349e-83	8.410788600196218e-28
ENST00000530271	0.4014927153515037	0.4999060452715972	0.0076853729964753295	0.2443441537494961	0.06438954386146396	0.036532612862743584	0.047345649564343104
ENST00000361243	0.16169525907278567	0.4885983484868407	0.016168338809432203	0.00019794233205727517	0.024836492618873277	2.303006921222062e-07	0.002275764683782665
ENST00000289672	0.012698727268545384	0.00014387597199143763	0.016402818043328608	2.4581742484486833e-09	0.057524304020584005	3.1339330256798817e-16	1.131706560927987e-07
ENST00000580640	0.48534338207827976	0.4682258626223291	0.0019885884892905754	4.11709912014698e-06	0.0	2.011526586207473e-06	0.0321160322740572
ENST00000261637	0.16525197645033957	0.429687562407528	0.4425977775526928	0.29842314251593	0.441908770700286	0.11636240905342701	0.151434042427193
ENST00000450053	0.2109921441177498	0.09123215848389403	0.48523209542554346	0.4305955520000335	0.17581219550763028	0.0866920364581266	0.04952231098913736
ENST00000325888	1.5936538506701269e-09	9.314877693076144e-09	0.0	7.596612825583322e-21	0.0	1.4587590247719601e-55	6.515003689738519e-61
ENST00000422452	4.534842011347438e-05	0.05787249909304465	0.37630675981463974	3.17476245663758e-36	0.0	6.573507830497645e-25	0.0003832511398604829
ENST00000368346	0.06296339575346699	8.064671417702867e-05	0.01942996110864169	1.5199181453659145e-06	0.0	1.5176727620319635e-12	5.692869370918342e-07
ENST00000373233	0.0078052964435906935	5.655250496922949e-05	0.021248574019329315	0.04760808636592406	0.36878696857612303	4.721133674037683e-05	5.5836501179108025e-06
ENST00000651877	0.026473408768744353	0.007319953073621665	0.021732759948397642	0.10102402267520277	0.10264227766350673	1.354956664860401e-05	1.1342234793445078e-05
ENST00000511685	0.006203962293433258	6.373595175072177e-05	0.0013502162939758456	4.855063649939705e-31	0.0	6.559848715899918e-39	1.6414397039635423e-10
ENST00000379388	0.02231183760737409	0.3484772538816563	0.2921802427789711	0.21162021894796285	0.29008584615902155	0.010676836245457543	0.012833785173893438
ENST00000220616	0.00020750277832636466	0.4213898389317423	0.007188983051893051	0.0021707397438934066	0.08269563155314373	2.9488121713217803e-08	8.799552490567625e-06
ENST00000439151	0.4891767134719375	0.0	0.02337333460210571	0.03265262512023691	0.09437229528305995	6.87881727793512e-05	0.0002882788569729064
ENST00000278550	0.0037195057708110323	0.484685395812736	0.06528477401288871	2.318112002119614e-11	0.36465369924391056	3.543833126334764e-10	0.016551728436615704
ENST00000449802	0.18191510415272125	0.41828376731059874	0.16709236069869	0.06867173187603337	0.4299234448982596	0.010047973687172662	0.060010837303386654
ENST00000265148	0.15521382883483265	0.008990928030898931	0.297995638962715	0.23494889199433605	0.09330652189050746	0.004519609532945472	0.0027131391128505365
ENST00000381340	5.93739565616983e-13	0.008630265440108163	1.1231305522219614e-05	1.1592215059248158e-25	0.0	6.587584385354312e-39	6.997003498916907e-17
ENST00000649015	0.49372851707125376	0.0	1.986479862615227e-21	5.632830255068495e-175	0.0	1.6284412622776668e-75	5.237023870699462e-11
ENST00000369577	0.07026609010671193	0.0741389671903083	0.47238541663987843	0.1053068619889165	0.42106725919214166	0.01332422192586969	0.06287501071638978
ENST00000300648	0.35320628099166174	8.982367325243764e-11	3.6228181479950134e-09	1.6699725098158088e-15	0.08476227163769856	9.437616076148765e-23	2.296563648527945e-08
ENST00000357232	0.0007530996002342741	0.3524698393048534	0.18082045024343987	0.007095633484444955	0.2899461578225484	2.5053892137306398e-05	0.0011475773811596617
ENST00000553484	0.0055403519838227765	0.24573838825747524	5.98778833494233e-09	1.5850198488357005e-29	0.1016013222398564	1.7398855606516397e-28	7.586056653289945e-07
ENST00000446231	1.030098740085257e-07	0.21206543770510178	1.3902192649637746e-15	9.224792541987583e-74	0.0	1.1346830856901308e-58	5.443425239481441e-13
ENST00000350721	0.45167331367367736	0.09158645120965567	8.797083295249902e-21	3.1634073499172227e-06	0.27514538719064713	2.2362253396997183e-09	0.0002907184939618496
ENST00000490882	0.2585408043463383	0.019044512728952995	0.0001272486788865131	3.9091659740441e-70	0.0	1.0113237567026713e-34	9.655954433740545e-06
ENST00000467148	0.2631016081247888	0.12656055699354998	0.32806914106283974	1.2230717591200596e-05	0.05823627220144184	6.477219939456721e-07	0.016147175182954467
ENST00000378330	0.00629890596977038	0.02039855414812573	0.09647576046110348	0.07126633510866799	0.3319623776509687	7.126994062915162e-05	0.00010929945600984372
ENST00000224140	0.4742198793064545	0.0011347452136397454	0.033796211974168114	1.0952771188418977e-06	0.10178496633771732	3.692054700535355e-10	0.00021574914635024724
ENST00000262715	0.13703851387761265	0.03501462488894091	0.2540606371074391	0.004336134871042315	0.40079113961091806	2.7133455529820217e-05	0.007548162253384674
ENST00000358731	0.03635722563648024	0.030325786956921078	0.07103197824503307	3.089661505981574e-09	0.0	9.348514450060661e-13	0.00028794456151778945
ENST00000368586	0.001693926417622826	0.023479587145323617	0.02993821261912886	0.00021092077925147665	0.45031353837073146	4.593653451175553e-09	9.307167284031507e-06
ENST00000272895	8.214730041494785e-05	0.2468463405270205	0.494896875637796	0.00033259059260664606	0.0936294612456912	4.0119693553606296e-05	0.02702764305471019
ENST00000611816	0.0	0.0	5.2851774267501245e-09	6.571661720812156e-163	0.0	2.6236955558653536e-234	5.502794880383492e-76
ENST00000399982	4.2856197864865704e-12	0.011297354038051627	0.0	9.796092695485746e-65	0.09257920237196864	3.1131810835862685e-87	1.2643790542085223e-25
ENST00000282041	0.08354521436355311	0.38456101372893914	4.7028679848409364e-05	0.16498271373961454	0.4046497427476983	0.0044003714244478225	0.0019677724182423635
ENST00000294383	0.0	4.996717269036838e-09	2.2713341784417038e-18	4.931389629607982e-25	0.0	9.4153811927356e-64	1.688495743355844e-64
ENST00000321725	0.45876007834024746	0.4171270783205293	0.1420685844088632	0.00029026641313776517	0.16232254581169014	0.00029809312353881235	0.07681312673114381
ENST00000419474	0.4646182562746197	0.31617840398291563	0.3952101371219942	0.22912180363887286	0.0	0.061163859078876004	0.1046741138521215
ENST00000409792	0.3956773611605852	0.2843745125624	0.48814955781810454	0.17334229491629188	0.4091788521210525	0.08569927967974748	0.2062167499616125
ENST00000325212	0.01024579869706443	0.04938791686140624	0.003149608736185656	4.2721529873048144e-08	0.05693366842382709	7.715792434514915e-14	3.4348840126932257e-06
ENST00000352632	0.00033448469768131183	0.154438411298094	0.00027203518548828517	2.7521500388520836e-131	0.1242688667359521	2.0183463893889274e-48	6.598547446715368e-07
ENST00000356056	0.22869727476987892	0.3951810619011611	0.14785536890150305	0.03128995224638793	0.0	0.0012155563777789763	0.020265456433519544
ENST00000420124	0.0336727007310987	0.40553586611172704	0.32907353259201527	2.7199546205754414e-07	0.0	4.751930135568859e-07	0.028919518017147802
ENST00000403625	0.04893044749525089	0.41369136013523167	0.25238116954204987	0.05367553875147555	0.4443672024244685	0.004250201143611626	0.03214081586998112
ENST00000584436	0.4117607639266082	0.4683267877832064	0.2764319760610239	0.013295615224611966	0.3077688783205982	0.006424377746449467	0.13222553306181514
ENST00000407587	0.0014291381783083186	0.07629879725037816	0.4220354270334024	0.21099048005321702	0.23161070229572153	0.0007742997891344909	0.0005169569705980576
ENST00000361445	0.0	0.0	0.0	1.6376286099935232e-128	0.13086012259167826	3.228573522165353e-269	6.076282387225152e-133
ENST00000572681	0.3015143024328035	0.0010228498794156845	0.17228719184415767	1.5601061779015166e-43	0.14229493417076827	7.250329004523867e-22	0.003944998278070605
ENST00000298910	0.40994133564709223	0.4015834429751371	0.32377733206693776	0.18618957776233777	0.11781849816760687	0.05192569641463614	0.11397856668399776
ENST00000277225	0.24270486692434337	0.019766112753869927	2.7059748155970385e-08	2.498169157531394e-10	0.0	1.037065434973736e-16	8.94181851951074e-08
ENST00000347230	0.10688651200418946	0.41293118087790986	0.4469542200362302	0.45805604606858097	0.1155075224525164	0.16291170277887915	0.09084133581792485
