Id	HS	PT	GG	NL	#1#	TreeFull	TreeHominids
ENST00000327475	0.23157949459614308	0.009836095060436175	0.24140046871800463	0.0005759850550174597	0.21965117260589306	6.705283213176262e-05	0.020612402387452655
ENST00000366574	5.267383646654533e-16	4.2574439472260455e-06	7.766184386655758e-64	1.8225204447663745e-58	0.0	1.1289446919389134e-112	2.0376728792918894e-58
ENST00000360184	0.0	5.969056263144031e-15	4.0792061730204895e-64	0.0	0.0	0.0	1.1522130923431611e-144
ENST00000544440	5.942081941001701e-10	0.0	7.558946346931959e-67	8.53319826206763e-43	0.00016838416804600047	6.996166117114568e-107	2.978415932108967e-88
ENST00000649046	0.21063302089865793	0.3634399191542428	0.01204150893561022	0.00011257966689269437	0.04187469360974982	7.043443857590559e-06	0.01229604129231966
ENST00000261609	0.0	0.0	0.06906578275446985	0.0	0.0	2.1292766986392633e-08	0.003402318066375548
ENST00000265104	0.2465799969461574	0.29563991900330344	0.23700785088012355	0.13103351241164923	0.0	0.021476264147938247	0.03754375815843848
ENST00000389484	0.42811480993544104	0.15192333204504893	0.014612059525364977	2.3136292857121303e-07	0.40520349393538235	1.1479116210982958e-06	0.03483884707457984
ENST00000409404	0.05801296423782809	0.4897425828238243	0.0014855902346309286	4.542327131755677e-12	0.04299744725218819	3.172038891802359e-12	0.0023230659771829934
ENST00000243077	0.010496779387791958	2.8556147180909213e-11	0.0	1.219185401838738e-27	0.0	6.843190377825436e-56	2.0239723160717856e-35
ENST00000624552	0.0763078896596106	0.12605302833709936	0.011819923068544121	6.169373064365267e-05	0.2497526711390171	3.1081097637042107e-07	0.0016447958384269849
ENST00000290607	0.004557477286039166	0.005950682847208963	1.3566443051671016e-08	6.070347728741143e-19	0.000842293928257413	1.6094186760871697e-30	8.988024749630686e-14
ENST00000409039	0.1848189903746169	0.37941457138122414	0.31020814791316487	0.1260592126062694	0.09221758895847293	0.030834158112888286	0.08000950029649107
ENST00000233242	0.004494397068307787	0.002108841309676431	0.0008765278467913652	8.92226308645262e-05	0.059355546179647306	2.5319900437112544e-11	2.1653104651322632e-08
ENST00000254579	0.06256549993284445	0.0005055604398547938	0.00118297079170779	0.0030535477567510162	0.38574055621351755	5.234377580548534e-08	1.327007505385901e-06
ENST00000620169	0.013552595341716532	0.02765021212171936	0.008497316751143015	0.3879252838096434	0.251699695096802	0.0011016721727356619	7.19978435203198e-05
ENST00000614102	0.0010053855729338776	0.03579694350002168	0.35453119061788596	0.22026240048704038	0.05871663099898995	0.0012955976557734673	0.00020691862457015175
ENST00000262442	0.2611079295528521	0.08732307867595118	0.31784008579727263	0.018051470049691976	0.3533626569164131	0.004544246674338528	0.06642633622613314
ENST00000572933	0.04880528915139834	0.35825664790220674	0.14595276142321112	0.09693347315599476	0.054378452451293455	0.004484825083427946	0.011295409856798711
ENST00000280772	0.07524512490771335	0.04062674287789676	0.0003233389631607477	1.8401831719435574e-26	0.00165473189989798	6.1796403745559575e-25	8.180394597451927e-06
ENST00000374695	0.048920065015560274	0.4633724946347122	0.4389205402460776	0.010656907799338113	0.10920920260969463	0.004249139882705708	0.07016385834127903
ENST00000261800	0.37421900465601765	0.20800825748845453	0.22032017748380517	0.0013581572032587304	0.0	0.000423823895496364	0.0420103042084955
ENST00000342160	0.0	1.5127402601742978e-31	1.3972618310794613e-15	2.911993041725536e-205	0.25416272550837055	8.223859109476203e-200	3.29509227887238e-50
ENST00000377560	5.600720233344249e-14	7.513701630139234e-13	2.5244459392451085e-24	3.0296178585463832e-78	0.07482088554230985	2.411616549365017e-110	4.0867295931460175e-40
ENST00000420323	0.49329482625839866	0.19134783307758801	0.0005519958478790606	0.28036035253735647	0.02979772316129188	0.0016998727720925649	0.0002609866802284022
ENST00000378402	0.037066224610986104	0.2294793226608412	0.3028981983385747	0.05663235247154255	0.23029489786563356	0.006334968716728213	0.027516154168185255
ENST00000635942	0.03886172573539929	0.045097355871181334	0.00019029531094564574	6.286268307163949e-08	0.0003548010995824758	2.8088276952832524e-14	5.1132982958523195e-08
ENST00000620676	0.06365384299798936	0.03618547041491647	0.006397004639947178	6.455617208185902e-09	0.0	9.397407287700859e-13	1.7561824512137134e-05
ENST00000261383	0.4957205029181163	0.30975966749700434	0.31191574683116896	0.3606079202713106	0.3141222203874517	0.23415086960337655	0.23691513076437143
ENST00000613296	0.0004137630922659431	3.2538879061939315e-05	0.0009769405781089716	3.340219228496496e-13	0.3128261388974505	7.340003374275294e-22	1.9905882886601443e-09
ENST00000312428	0.3624749083309514	0.11678671622898867	0.16627887729533425	0.06354094575791693	0.0	0.00633389649214319	0.018438218591157404
ENST00000446378	0.015771072133007512	0.0027842686178537017	0.00056831825497259	1.3208586160358017e-08	0.024224994346808675	1.005912166260768e-15	4.8149815222609796e-08
ENST00000512123	0.03220680238343008	0.4262943781806635	0.12286664293036786	0.12498956851039972	0.1187741785698222	0.006616059519191524	0.011781142739033221
ENST00000358544	0.43674297278895746	0.13434490143396033	0.02776588256038211	0.011139560957477306	0.05265068483445899	0.0006459758532795729	0.00979083319242608
ENST00000672209	0.43184376913305367	0.2330452583774511	0.15356798724087906	0.10619467957538664	0.4542180564913563	0.05096516139838681	0.1353216279184961
ENST00000359028	0.33635842371760505	0.3677459653146137	0.3483459205249515	0.36627532206025526	0.45253498699105366	0.23694252911081148	0.24263561004551076
ENST00000296452	0.17051745529968887	0.44887764462912627	0.08084692066002508	0.0106976783135532	0.14596777566949354	0.0014630743778074656	0.03919257596957735
ENST00000371117	0.011716776150938017	0.1487932734662052	0.000978743149668195	1.9503195461937988e-06	0.17791221021051035	2.789047346584722e-10	1.2381604419460583e-05
ENST00000389793	0.15545621870805343	0.09110283617926007	0.024440460596505016	0.23262849593732132	0.0	0.005764460004606413	0.0013819966922025378
ENST00000297405	0.06278599489097253	0.027338417863391497	0.0002194525737769512	3.669826601785405e-19	0.0	3.0175113964963004e-22	1.0028338289377083e-06
ENST00000357033	0.3788011297026994	0.008089679167702564	0.025548919242844415	1.4424933370832418e-08	0.1294318252541823	2.846315837063627e-09	0.0043136966696396195
ENST00000644861	0.1424387462228729	0.08513924206393592	0.0028312394425006595	0.00011270708354769695	0.005710987145311297	4.5161020839236225e-07	0.0006620386896906005
ENST00000375759	0.16552121285680532	0.31946731096736586	0.34215082453557977	0.16452034017732803	0.25081252830039125	0.06409960417308741	0.1163519545332316
ENST00000268489	0.004785892659314634	0.11284771871013666	0.06371571001217936	1.0748136041608649e-07	0.019869655381950634	4.110853156863962e-10	0.00023581377014018285
ENST00000651372	0.13982163133107273	5.14025131269998e-05	0.03222123757689956	3.0602098898850126e-14	0.0	2.813369256637743e-18	4.655577270390647e-06
ENST00000401783	0.4381839270330226	0.2962775868838461	0.39035947572152696	0.3255525022165224	0.16288037717339532	0.2046301552457374	0.22134129762709537
ENST00000398571	2.070143269409662e-09	3.320709038536231e-09	0.00042281387438268243	2.2144354372236126e-34	0.0	1.1117744349434726e-49	5.936014660922204e-20
ENST00000520002	0.43572004942020476	0.0008684945688634118	0.3887722182650382	0.22360299420395546	0.3874084334660244	0.06397411876560055	0.07097219634669606
ENST00000314191	0.09001148986689611	0.11419333351186989	0.0005518775792034305	5.166222220821314e-05	0.017883872751333223	2.1369336507451277e-08	0.0001359623032322096
ENST00000373381	0.01517270935546742	0.07818268168047418	0.09419963027406708	0.09920260643565804	0.01443451908879369	0.0024507564498160426	0.0010077905567864006
ENST00000424685	1.9069179922918737e-05	8.629812120003508e-05	8.888624130736185e-07	9.534684678026229e-27	0.011001146320284316	1.7507318158374242e-42	1.7071007377157368e-15
ENST00000634258	0.011999329946696762	0.06342372418150981	0.0015998896668892922	1.7642010551193333e-15	0.013660454318107088	1.9395173356134278e-18	5.392127690915426e-06
ENST00000367409	0.0471992428409957	0.1719211991309625	0.00353167642274308	0.01593214983024514	0.02911966034563634	1.2758754321984294e-05	9.730267520035057e-05
ENST00000367545	0.22024687377440638	0.39130695833405976	0.4347838137926307	0.0017294113943211497	0.42573335904577947	0.004317188072840073	0.24293177269256305
ENST00000295888	7.096150632201962e-21	0.016253598085979096	6.046622711099309e-05	2.2440709471738825e-35	0.0	1.3205277227662012e-46	2.442441996028958e-15
ENST00000252999	0.056055249116839984	0.027533134015086922	0.01960033958764126	0.09086883528786205	0.2775783513007486	0.0011312981384843457	0.000887368145526123
ENST00000380152	0.2942434620340675	0.2595687152380133	0.19664591918416635	4.7270984629136524e-17	0.011864669427458013	1.0772465603116924e-16	0.06566412545538479
ENST00000299441	0.016180878492851894	0.32874823708100964	0.0001741283066267897	0.00047730216747092654	0.011429131439990133	9.940896207902802e-07	0.0002372685981610008
ENST00000164024	0.3349018108114535	0.36903637310972165	0.24570517366794337	5.734326137652119e-05	0.49961173140016774	0.0005819942372360612	0.20992688417821165
ENST00000377833	0.08864762534634557	0.03284597088894787	0.0002131871398645838	0.021477780299432186	0.4594850847005344	7.126143385197314e-06	2.605208781642606e-05
ENST00000359863	0.0	2.8323512845811375e-18	0.0	1.3335755105535767e-250	0.0	0.0	6.308472420416502e-273
ENST00000393667	0.19380267175916882	0.10574956512296513	0.1595828335835816	0.005918534324752068	0.015539426909173716	0.0004619378483008431	0.01606486810709376
ENST00000359568	0.0019471542625384116	0.0001325694226829848	0.00030846075561125964	2.5287463119729756e-07	0.006662621492596803	1.9330739575076657e-16	4.7520761148010116e-11
ENST00000368654	0.0012466071533170054	0.0010955528281353273	1.0985629057578035e-05	4.032541792503091e-19	0.0017870861194540404	5.547113470185966e-29	2.2009896064821532e-11
ENST00000295550	0.31343052225752527	0.10850958581595938	0.0004204041923866482	0.00021906176203455692	0.30778782841712704	5.1677791313193235e-06	0.0033240300439038805
ENST00000360280	0.003243897221927381	0.21676503624595234	0.013455114672985899	0.42532393709605143	0.19880400136652743	0.03301282781981975	0.001050146090263232
ENST00000439458	0.0036866401732915314	9.246650956656659e-16	0.05753965233662086	7.0055006109854776e-37	0.0195990009746448	1.8977066978637276e-33	9.928901809251971e-08
ENST00000262518	0.003665543868918253	0.04456160953817942	0.02254634583693114	0.004249359046138077	0.01888338800912055	3.86702453526468e-06	1.2825540523336347e-05
ENST00000370621	0.013735487588016253	0.0040892077160621905	0.0047200773025180874	1.6781404174979794e-06	0.03578753946532884	1.495243251247825e-11	1.9961780524087235e-06
ENST00000638951	0.0022488330000539018	0.1914030416381648	0.00013623875987576448	1.4022829107839532e-08	0.02643977407696605	1.893230376337445e-14	2.2832565353531062e-07
ENST00000615845	0.035853638055133315	0.39403896163892255	0.11609492209948091	0.045224764559966074	0.3048279729177311	0.0066987721382507455	0.036466619989462074
ENST00000322507	9.24492172357641e-08	0.00958045483443796	1.3430520436540789e-05	1.2774336142849944e-05	0.48597147328057805	1.8323810783551527e-11	9.268322879922124e-09
ENST00000367607	0.005894154045323894	0.18054280919821586	0.09105164495965956	0.1492435578999492	0.034358501848173795	0.003118346774087208	0.001821029686040326
ENST00000508244	0.13252788504557111	0.02075272026601344	0.001823916975671381	5.64744647286132e-06	0.01219858022682044	1.0544906984103228e-09	6.147431877856396e-06
ENST00000313654	0.3682687465321205	0.10547851134174135	0.15922832399942227	0.11247026435850427	0.013483000401473329	0.005649291999738516	0.007277303499807715
ENST00000355072	0.4785353516255757	0.1582973500316382	4.314772956990452e-05	0.0026134990145851617	0.26231303419135593	0.00010022918354667063	0.006470355349509494
ENST00000543779	0.039340330535415864	0.2553574559479881	0.007938517869055925	4.148762394868876e-12	0.0	1.946902521134926e-14	0.00015024183321473038
ENST00000421865	0.38161196869429104	0.11436798477120147	0.2822458674872249	0.0584131324169707	0.4742723504471313	0.023235783885936164	0.10630278997360448
ENST00000389658	0.479947340687858	0.07632448024763963	0.28012894874595107	0.10469881489448013	0.2921740259109908	0.030151950491641506	0.07941531482338099
ENST00000394143	0.017927907640578476	0.05194281619896063	0.0017898588906725445	8.016176895657034e-08	0.006106372313186565	1.3252009921838145e-13	1.069048213311351e-06
ENST00000040738	0.49283526560860874	0.08151405496825392	0.014137303474514687	0.0001013670051637025	0.17583959731339782	3.868755435133711e-06	0.005257958283511156
ENST00000539542	0.11505505899747825	0.00969768189722113	0.3827081250391081	0.00044551292442874076	0.0	1.9431667594134963e-05	0.009063376933537471
ENST00000382031	0.36325906791296586	0.34533247094788916	0.4953913189212027	0.010224631523620067	0.019052825013601518	0.004458108555295284	0.08427963091321067
ENST00000503238	7.284544293314686e-07	0.01055653424544557	3.57499900666567e-07	2.490072074463812e-15	0.2650268074947765	6.80900193247493e-24	1.0466065877028762e-10
ENST00000366955	0.02023976224877146	0.01981194302396434	0.006498455545294357	0.0005647353149258356	0.48897858517701404	3.514794216033062e-07	0.00010552343176747376
ENST00000278616	0.11241305323365264	0.44834822885348297	0.08513500881626096	0.0001384757912191812	0.48092625024417945	0.00013305992270814528	0.07379052236586314
ENST00000598234	0.00011691868702274553	0.00046239166853627163	0.007297344403281312	5.080917798419513e-16	0.030343303087080154	7.633736804027837e-26	8.365692614332303e-10
ENST00000423902	1.6527484756322856e-14	0.000611330336725474	3.547385791234374e-11	3.135496168106568e-28	0.0	1.1495639706080232e-53	5.900729428524188e-26
ENST00000524981	0.40683859491131386	0.01932832939161778	0.44103615360076015	0.4416512651178176	0.31629195230771356	0.06227121695432907	0.025733128894591024
ENST00000381638	0.28314180024426705	0.023178127446626888	0.3266434790177434	2.308656420179134e-07	0.4535756765456706	2.5567418493112656e-06	0.06490831228892661
ENST00000645453	0.007826576991388041	0.020348593371169007	1.4005899566092693e-05	2.434307942451044e-09	0.06545191795813494	4.2237716385655183e-16	4.576578811065443e-08
ENST00000647500	6.033488414898965e-07	5.915244410021548e-13	1.6719549304831365e-12	1.3334890160958115e-58	0.0	2.0004766167244666e-91	4.5130175678966855e-35
ENST00000645898	1.5559382589893612e-06	0.17878899319987257	0.014166531372910292	3.7841297793162444e-06	0.45120231947725126	3.217652085628447e-09	0.0002472647925507793
ENST00000328333	0.12481407066164713	0.4372757158792574	0.1438821355406178	0.3091684371273078	0.008921495163534464	0.017231902153736024	0.006884494080917245
ENST00000219905	0.465683094157468	0.20800982918886052	0.10414767950643422	0.00011152946742384409	0.14840333763205654	0.000138357132197544	0.052948758690997806
ENST00000389622	0.0014182837128383918	0.13106917215471814	0.0016175783460187286	4.34758144902095e-09	0.011749226090275655	6.121449371574417e-15	4.850471835444778e-07
ENST00000447540	5.025746767066838e-05	0.0	0.327273876169511	4.254155431186302e-14	0.0677294956385704	4.025081705491071e-18	1.7540107139963552e-06
ENST00000399391	0.005442735236510932	0.2919834453010871	0.012984918929644353	0.028080956267114886	0.4488337921264167	8.93753245383643e-05	0.0007081776251061148
ENST00000368802	0.05404566753648267	0.18129818165494355	0.12714492958138102	0.055975812458221946	0.2793635444285303	0.004809335226774084	0.019874278206292378
ENST00000262738	0.12407245075261503	0.01417711665404518	0.2917574898662834	0.019116127670041436	0.40772151534181456	0.000813432382477599	0.00917103127734905
ENST00000316623	0.0	0.0	1.4664808717083785e-11	2.3285434420813446e-10	0.04128701227622288	6.346341994570704e-33	3.743009767017143e-56
ENST00000262464	0.0011084044605239496	2.2934873971374994e-05	1.7256739433902218e-10	6.087280663353164e-34	0.0	2.445773811504685e-49	7.70854569009359e-18
ENST00000369005	0.3472924407601259	0.019780239672617765	0.3795285600805319	0.045729500329284654	0.48195673802894834	0.023729822470013408	0.13927961685527224
ENST00000379802	8.761480223103263e-06	0.1973031172829438	1.2730602898600672e-11	1.561920261334659e-22	0.043204618354290264	2.732325646426916e-28	3.07530243468836e-09
ENST00000344204	1.2747179465715784e-12	0.0	0.00018755439489725448	1.0249199007108937e-28	0.0	5.499684555167925e-52	3.6882775816158847e-28
ENST00000271332	0.19689425022105106	0.0024678782227413893	0.00032038276422578646	4.627307362380549e-10	0.30993387387218535	6.20257559478753e-13	9.485193701757648e-05
ENST00000447313	0.02892884536259689	0.005469949530888066	0.01641924799512888	3.384578948424396e-07	0.0013368227036409937	8.806864355614556e-13	1.3672839517999874e-06
ENST00000251268	0.04875342428491289	0.00014912414899466005	0.016351790667739646	0.22729766457237993	0.40066240505746964	0.004755757205729033	3.5307878506029776e-05
ENST00000257430	0.43696714866513947	0.08499688751388429	0.00012004991430198173	3.112367095437595e-05	0.0	1.310233453362993e-07	0.00039808563444330785
ENST00000321892	0.3069427959435843	0.021823356655988405	0.0002258992357869899	0.11294839235889842	0.43911651833143406	0.004389717273810337	0.002899844550427414
ENST00000438447	0.42864766431484813	0.017772451679801925	0.0669949120007288	0.0001434640924356539	0.06807849743271899	2.5881727627141993e-06	0.0047809972521759775
ENST00000282516	0.0	0.002402356716277532	2.814756566245481e-11	1.4254838427090304e-17	0.31349580253655357	5.0330174386170885e-33	3.8189874340022115e-19
ENST00000367742	0.4543768656289776	0.2014816543299861	0.22595447309933064	0.00010695210640474995	0.15026764729406006	0.0002532247489818442	0.09549070210438193
ENST00000520539	0.0	4.800124575503817e-12	0.0	4.638389667239242e-50	0.0	7.043400469933892e-132	7.881082352247287e-176
ENST00000518659	5.568310316439394e-06	0.0	2.427159843780269e-10	1.8824736923330947e-58	0.04326969811036087	4.299090558451589e-85	9.032597874140685e-29
ENST00000530271	0.2992249013067979	0.49986530764040527	0.00268605945972791	0.1705634457372463	0.04530930462123595	0.02480047934158235	0.026720713766231512
ENST00000361243	0.07864555402372844	0.46848829108262663	0.0058088584308855	4.561317033572316e-05	0.017255617656087054	4.2236728749779446e-08	0.0005956541027073175
ENST00000289672	0.005090471216340372	5.789872664488982e-05	0.005897355592231764	3.4391058659662513e-10	0.04039384980122462	2.4093664245177133e-17	1.6713833169606588e-08
ENST00000580640	0.4586526435567245	0.4253911922674286	0.0006745553517930763	7.525765274527207e-07	0.0	4.2265539165448845e-07	0.015192979902409594
ENST00000261637	0.08078985515349935	0.35497059846446366	0.38385263370977163	0.2270235026247429	0.42681547503002115	0.1050229853609746	0.13782920281786715
ENST00000450053	0.10984727191811255	0.041943915837342374	0.4666032108281426	0.39112894714745805	0.13130046974486836	0.07331072565335477	0.02863001913301966
ENST00000325888	6.07834598815904e-10	3.70823146553589e-09	0.0	6.870779952927069e-22	0.0	1.992943587669431e-57	6.810756127015883e-62
ENST00000422452	1.744139841459006e-05	0.025721110708019843	0.2702589398531941	2.3635715306225303e-37	0.0	3.0807101116556194e-26	8.268150401659359e-05
ENST00000368346	0.02703642224917571	3.2412099221342785e-05	0.0070512362103734684	2.649507117213734e-07	0.0	1.557697854329391e-13	8.850652078608888e-08
ENST00000373233	0.003096472121331094	2.2684571599849167e-05	0.007755316120673501	0.02145554225155177	0.3406606290666849	1.2585607537447622e-05	9.400230678402364e-07
ENST00000651877	0.010848031487685213	0.003026086955900145	0.00794894721848007	0.054141538481704	0.07334507415574748	3.2675954503205004e-06	1.9653989214063065e-06
ENST00000511685	0.0024520805571364825	2.5588069518253455e-05	0.00045474210679082743	3.7782596497585255e-32	0.0	1.6449253157033951e-40	2.1601999389818517e-11
ENST00000379388	0.009069429190857379	0.23222777307963033	0.17369123814141169	0.1403338201124873	0.2408728387950786	0.0055207506050874286	0.004505418746736477
ENST00000220616	8.005857301273145e-05	0.3407194219073456	0.0025088400862464636	0.0006214716205820206	0.058541213620889564	4.747676837873891e-09	1.5080599253182045e-06
ENST00000439151	0.4689582552756914	0.0	0.008591443613796056	0.013587668154308766	0.06717446906789014	1.903347625541927e-05	6.089626005921404e-05
ENST00000278550	0.0014630377649303404	0.46054542279171257	0.02618729499747434	2.8562988352965415e-12	0.33551924026411173	4.574961398718377e-11	0.00621709540239158
ENST00000449802	0.09130362759354144	0.33488019036133454	0.07949801070456347	0.03348377830081731	0.412785986351083	0.005140843952183367	0.037628796566237466
ENST00000265148	0.07495626753502295	0.003728533578572527	0.1791581217213798	0.1615376451517806	0.06635937246428222	0.0020259105766354804	0.0007232691642817297
ENST00000381340	2.2620116957271306e-13	0.003575235773762059	3.628202112495675e-06	9.652661566844769e-27	0.0	1.657576356366714e-40	8.095106512365606e-18
ENST00000649015	0.4825621691436777	0.0	6.271195830876086e-22	3.687031995751708e-176	0.0	1.3376733239634964e-77	6.787979924062684e-12
ENST00000369577	0.03042737390872576	0.03357248345660567	0.4414165506562404	0.05690408377184504	0.40235315878360206	0.007201877324566488	0.04032916813611581
ENST00000300648	0.23437137918979783	3.5727531081816957e-11	1.153099317143938e-09	1.7443379090856006e-16	0.06006746794729737	5.132953317680565e-24	3.2566920740041764e-09
ENST00000357232	0.0002927092696111597	0.23695445166190698	0.08777335561755373	0.002302629698843227	0.24063149353919755	6.308424894408667e-06	0.00027377137869602307
ENST00000553484	0.002186438949776667	0.1383946640684876	1.9079118040866825e-09	1.2430722031076354e-30	0.07253025410032697	6.785027132329351e-30	1.1964519961609044e-07
ENST00000446231	3.933347199495456e-08	0.11339495605433197	4.3948479314375785e-16	6.189744066219078e-75	0.0	1.4422690323947186e-60	6.688376364291506e-14
ENST00000350721	0.38631701884367775	0.04212264020615292	2.7779462338307514e-21	5.705895142176676e-07	0.2237087830310121	3.161459948473013e-10	6.146188653149349e-05
ENST00000490882	0.1451092400356318	0.00804430995944102	4.160201079722491e-05	2.6263916660892916e-71	0.0	2.9644509599844836e-36	1.6590040172799363e-06
ENST00000467148	0.14869867507934192	0.06054989726288906	0.210087409441089	2.366826283537132e-06	0.04090890405227095	1.274161293753916e-07	0.006021856166371173
ENST00000378330	0.002490695806291392	0.008642707767039869	0.040792604293540514	0.03506932236086723	0.29396269740279246	1.9775636790224605e-05	2.1538561197270542e-05
ENST00000224140	0.43264106757997417	0.00046096264709723504	0.012720701316347064	1.879917925552241e-07	0.0726796586266208	4.7854647610051856e-11	4.4548980673099036e-05
ENST00000262715	0.06455562677088056	0.015129103378299846	0.13954516071183293	0.0013283982575099803	0.3784383263771055	6.876624138167146e-06	0.0023554965475542835
ENST00000358731	0.015111905199702598	0.0130218640750601	0.028739063903312236	4.3493030105819304e-10	0.0	9.417223808318781e-14	6.0800745285468384e-05
ENST00000368586	0.0006617517989468161	0.00998466144234341	0.011180556878687208	4.8895686050428786e-05	0.4374641248244849	6.720675866311314e-10	1.598273603639133e-06
ENST00000272895	3.1651393916905116e-05	0.139292625878023	0.487750504843891	7.983324557510156e-05	0.0666052380171467	1.0539008129343358e-05	0.01195619730807586
ENST00000611816	0.0	0.0	1.6835792166145662e-09	4.307236994704379e-164	0.0	2.2686515831088227e-237	5.7335649207627395e-77
ENST00000399982	1.6334640742613749e-12	0.004703567634519549	0.0	6.640844507791461e-66	0.06581808922631441	1.9381672115712177e-89	1.3720671967416304e-26
ENST00000282041	0.03681335169880386	0.28104709797120564	1.528584587550115e-05	0.10141479567444184	0.38281650111565646	0.0019625694602076844	0.0005041192123817371
ENST00000294383	0.0	1.9883175851368375e-09	7.174391486249498e-19	4.136141755918497e-26	0.0	1.0827891903448638e-65	1.7636859991127193e-65
ENST00000321725	0.3991787867131786	0.3322592061562802	0.06494739349499867	6.884572168066492e-05	0.11997692361420903	9.495677190808341e-05	0.053881036288177045
ENST00000419474	0.4115577743229646	0.19952183244853594	0.297407161554061	0.15621490892282858	0.0	0.04722812464975035	0.08452552017153925
ENST00000409792	0.2899239047535494	0.1705509398299011	0.4723633118497543	0.10815719845360677	0.3884340956901792	0.07229417834462745	0.1994052671699708
ENST00000325212	0.0040841445735812386	0.02171103928433976	0.0010768312099332543	6.512586006587452e-09	0.03995941086002633	7.205409277368014e-15	5.690650902135945e-07
ENST00000352632	0.00012948447829824757	0.07659305620629944	8.952580336951262e-05	1.8133491825380786e-132	0.08955094988131646	3.5602478463929198e-50	1.0321463321321316e-07
ENST00000356056	0.12257587618585403	0.2971622025266665	0.06835993579907798	0.012902877843754778	0.0	0.00045497885364125337	0.00807639331622063
ENST00000420124	0.013943671751079266	0.3130512744853622	0.21113185539592522	4.405079986457243e-08	0.0	9.14638692760595e-08	0.013167136900351454
ENST00000403625	0.02066375318346782	0.32619554803918527	0.1381385908518094	0.02475757978899846	0.42976629132016253	0.0018867732530308769	0.015215100370717133
ENST00000584436	0.3140632683611423	0.4256043700476869	0.15880795926929897	0.004705486650612778	0.2630881436765822	0.0030413720848950134	0.11635618244445245
ENST00000407587	0.0005580620850186223	0.034603302341395026	0.3457661626581485	0.1397587324249352	0.17900012599387455	0.0002752396397001204	0.00011447702565513406
ENST00000361445	0.0	0.0	0.0	1.0804242364246072e-129	0.09466284354535065	2.512508577560586e-272	6.289070486388678e-134
ENST00000572681	0.18153429207432864	0.0004149772273427057	0.08260606690483868	1.111567220571422e-44	0.10364829446213158	4.1376715460317786e-23	0.0011076013323731305
ENST00000298910	0.3112222159084712	0.3065784883724587	0.20594086075956713	0.11860429047774684	0.08464798108730182	0.03839762695529341	0.09478965275302764
